,Unnamed: 0,EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,April,August,December,February,January,July,June,March,May,November,October,September,FullYearHoursWorked,FullName
69,69,70,39,Yes,Travel_Rarely,Research & Development,1,1,Medical,1,Female,1,Laboratory Technician,Married,42840,4,Y,17,8,1,12,0,1,0,0,4,3,2,3,3,219.8686111111111,210.07611111111112,219.99888888888887,199.40583333333333,188.3708333333333,219.0233333333333,209.0713888888889,209.6325,188.3036111111111,181.28194444444443,199.4055555555556,208.6108333333333,2523.0494444444444,Molly Erickson
70,70,71,33,No,Travel_Frequently,Sales,4,2,Life Sciences,1,Male,4,Research Scientist,Single,47880,3,Y,11,8,1,9,0,7,0,1,2,4,2,3,3,163.70333333333332,156.62305555555557,155.82666666666665,141.3072222222222,132.98,162.57999999999998,164.59805555555556,147.53833333333333,146.71666666666667,134.54722222222222,149.82583333333332,139.745,1866.991388888889,Logan Johnson
71,71,72,47,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1,Female,2,Healthcare Representative,Married,59060,4,Y,23,8,0,21,4,3,1,1,4,3,3,4,4,138.9088888888889,130.56055555555557,142.7613888888889,128.31722222222223,122.0125,135.6925,137.90472222222223,130.1561111111111,128.74694444444444,110.20611111111111,135.70277777777778,137.0261111111111,1649.9958333333332,Helen Reynolds
72,72,73,43,No,Travel_Frequently,Research & Development,14,3,Medical,1,Female,5,Research Director,Divorced,38860,1,Y,17,8,2,9,2,9,0,0,3,3,4,3,3,138.68777777777777,112.3236111111111,137.8936111111111,120.04611111111112,101.3138888888889,119.81222222222222,136.755,119.01416666666668,127.66222222222224,114.63,125.65083333333334,126.58611111111112,1553.3755555555554,Anna Faulkner
73,73,74,27,No,Non-Travel,Research & Development,2,3,Life Sciences,1,Male,1,Research Director,Married,168230,0,Y,17,8,0,6,3,5,1,4,3,2,3,3,3,186.99166666666667,193.5533333333333,187.72944444444445,176.24083333333334,149.00027777777777,194.00416666666663,189.2313888888889,176.86777777777775,179.24138888888888,157.73666666666668,184.90861111111116,176.71527777777777,2226.2208333333333,Perry Shaw
74,74,75,54,No,Travel_Frequently,Research & Development,1,4,Life Sciences,1,Male,2,Research Scientist,Single,29330,3,Y,12,8,2,20,2,4,0,3,4,3,2,3,3,120.7625,128.6125,125.74472222222222,104.47083333333332,111.89916666666667,119.94027777777778,135.09277777777777,119.39555555555556,109.84472222222222,111.57638888888889,117.9175,109.44722222222222,1489.7041666666669,Michael Gonzalez
75,75,76,43,No,Travel_Rarely,Research & Development,7,2,Life Sciences,1,Female,2,Manager,Married,65000,8,Y,23,8,0,10,3,1,0,0,3,1,2,3,4,146.14444444444445,136.16,151.5727777777778,144.11388888888888,130.32833333333332,150.15805555555556,158.7175,145.65055555555557,137.6638888888889,121.63722222222222,151.49805555555557,144.07916666666668,1793.7238888888887,Crystal Fox
76,76,77,45,No,Travel_Rarely,Sales,3,1,Marketing,1,Female,1,Sales Executive,Married,171740,9,Y,14,8,1,12,6,10,9,8,4,4,3,3,3,142.6625,149.0611111111111,156.63222222222225,141.29638888888888,127.78972222222222,145.3475,156.31694444444446,142.20444444444445,141.29305555555555,118.64027777777778,148.53722222222223,148.43555555555557,1795.2169444444446,Natasha Holland
77,77,78,40,No,Travel_Rarely,Research & Development,2,4,Other,1,Male,4,Research Scientist,Married,50330,2,Y,14,8,2,6,6,4,0,2,2,4,2,3,3,199.4275,188.50083333333333,220.23472222222225,168.69055555555556,167.6747222222222,208.6963888888889,197.04,197.79166666666663,165.89388888888888,170.14805555555554,196.55777777777777,209.50277777777777,2368.1588888888887,Aaron Austin
78,78,79,29,Yes,Travel_Rarely,Research & Development,29,3,Medical,1,Female,1,Research Scientist,Married,23070,1,Y,13,8,1,7,0,7,0,7,2,1,2,3,3,227.9663888888889,178.73555555555555,222.00222222222223,198.7386111111111,188.63916666666665,198.86444444444444,220.4008333333333,198.83638888888888,176.5727777777778,168.35055555555556,208.98166666666663,221.80277777777775,2488.891388888889,Susan Paul
79,79,80,29,No,Travel_Rarely,Human Resources,8,3,Medical,1,Male,3,Sales Representative,Single,25870,0,Y,22,8,2,4,3,3,2,2,2,4,3,3,4,144.91555555555556,145.57944444444445,147.3463888888889,129.77138888888888,117.38444444444444,144.8738888888889,139.0075,145.7536111111111,129.70361111111112,122.55583333333334,144.57611111111112,139.29055555555556,1730.758333333333,Timothy Holden
80,80,81,30,No,Travel_Rarely,Research & Development,10,3,Life Sciences,1,Male,2,Research Scientist,Divorced,55070,1,Y,12,8,2,10,2,10,1,2,4,3,3,2,3,160.435,157.4088888888889,162.59027777777777,143.4177777777778,122.34444444444443,167.6513888888889,129.70083333333332,150.11138888888888,151.57777777777778,130.2375,135.70583333333337,149.48833333333334,1841.6694444444445,Danny Phillips
81,81,82,27,No,Travel_Rarely,Research & Development,11,2,Medical,1,Male,1,Manager,Married,43930,1,Y,18,8,1,8,2,8,0,7,2,2,3,2,3,134.4572222222222,126.54222222222222,129.16055555555556,121.40111111111112,116.76138888888887,132.89138888888888,132.5575,120.90611111111112,121.57222222222222,103.57027777777778,122.54194444444444,121.09083333333334,1565.452777777778,Joshua Davila
82,82,83,37,No,Travel_Rarely,Sales,1,4,Life Sciences,1,Male,2,Healthcare Representative,Divorced,133480,7,Y,14,8,0,8,4,6,0,4,4,4,2,3,3,133.50027777777777,120.3425,118.65611111111112,95.55638888888888,114.8488888888889,126.90555555555557,131.19305555555556,119.51777777777778,114.4113888888889,102.13,118.77333333333334,120.42722222222224,1499.2625000000005,Jacob Pugh
83,83,84,38,No,Travel_Rarely,Research & Development,28,4,Medical,1,Male,1,Laboratory Technician,Divorced,65830,0,Y,12,8,0,12,1,11,2,9,3,4,3,3,3,197.535,185.65583333333333,199.60861111111112,180.22722222222225,161.41722222222222,187.6425,171.26722222222222,189.3058333333333,168.0675,164.04944444444445,180.38916666666665,188.75027777777777,2257.915833333333,Samuel Black
84,84,85,31,No,Travel_Rarely,Research & Development,6,3,Medical,1,Female,3,Manager,Single,81030,1,Y,15,8,1,11,5,11,4,10,3,4,3,3,3,208.2513888888889,217.2244444444445,209.4675,208.43277777777777,187.6586111111111,208.72361111111115,228.5688888888889,210.9713888888889,187.97916666666663,186.0988888888889,217.7386111111111,210.31666666666663,2566.431944444444,Lori Krueger
85,85,86,29,No,Travel_Rarely,Research & Development,3,4,Life Sciences,1,Male,3,Sales Executive,Divorced,39780,1,Y,11,8,0,7,0,7,1,7,4,2,3,3,3,176.1161111111111,168.15055555555557,183.3375,166.9436111111111,160.5575,184.28083333333333,185.79916666666668,169.63694444444445,168.63833333333332,149.61555555555557,168.36944444444444,165.11083333333335,2132.5563888888887,Richard Phillips
86,86,87,35,No,Travel_Rarely,Sales,16,2,Technical Degree,1,Male,3,Manager,Single,25440,0,Y,13,8,1,17,3,16,0,13,3,2,3,4,3,158.39694444444444,150.9038888888889,172.67583333333334,149.5888888888889,143.7236111111111,173.57472222222222,159.91083333333333,150.41583333333332,150.7372222222222,133.0811111111111,158.20694444444445,142.28916666666666,1930.505,Ryan Gonzalez
87,87,88,23,No,Travel_Rarely,Research & Development,20,4,Life Sciences,1,Male,1,Manufacturing Director,Divorced,53990,1,Y,23,8,0,4,2,4,0,2,3,4,2,2,4,141.70361111111112,142.0,155.14083333333332,136.77583333333334,128.4777777777778,143.68944444444446,148.9025,134.64138888888888,141.0261111111111,120.96194444444444,148.70111111111112,141.9336111111111,1771.9541666666669,Jacob Benjamin
88,88,89,41,No,Travel_Rarely,Research & Development,9,2,Life Sciences,1,Female,1,Laboratory Technician,Single,54870,6,Y,19,8,2,8,0,5,1,2,4,2,3,3,3,203.64222222222224,201.29722222222225,187.14916666666667,192.95,175.415,212.2997222222222,205.00083333333333,202.8736111111111,184.9011111111111,165.5888888888889,192.1208333333333,192.34472222222223,2404.583333333333,Sarah Collins
89,89,90,47,No,Travel_Frequently,Sales,1,3,Medical,1,Female,2,Laboratory Technician,Single,68340,3,Y,16,8,1,5,2,0,0,0,2,3,3,4,3,160.44305555555556,163.2463888888889,157.7263888888889,155.70138888888889,141.36833333333334,171.7997222222222,155.64416666666665,154.33638888888888,155.84944444444446,139.35416666666666,153.26555555555555,148.37805555555556,1947.113055555556,Donna Austin
90,90,91,42,No,Travel_Rarely,Research & Development,3,4,Life Sciences,1,Male,1,Manager,Single,10910,2,Y,22,8,0,16,0,1,0,0,1,4,3,1,4,132.3488888888889,126.50666666666666,125.96527777777776,124.69305555555556,112.94277777777778,137.52416666666667,126.43694444444444,125.81361111111111,100.08361111111113,112.20083333333334,132.05333333333334,132.80527777777775,1580.3744444444444,Ryan Cohen
91,91,92,29,No,Non-Travel,Sales,22,4,Marketing,1,Male,2,Human Resources,Married,57360,1,Y,22,8,0,4,1,4,0,2,4,3,2,2,4,125.2372222222222,132.03194444444443,128.17666666666668,113.47416666666666,111.81277777777778,128.44694444444443,139.30944444444444,105.81277777777778,120.74944444444444,110.90361111111112,127.84194444444444,125.52638888888887,1561.3233333333333,Timothy Luna
92,92,93,42,No,Travel_Rarely,Sales,7,4,Medical,1,Male,3,Research Scientist,Divorced,22260,0,Y,12,8,1,4,3,3,1,0,3,3,3,2,3,159.3986111111111,169.45527777777778,167.18,168.69166666666666,157.4261111111111,185.335,176.08,169.75472222222223,173.65916666666666,140.91305555555556,177.97527777777776,167.73250000000002,2106.601388888889,Roberto Jacobs
93,93,94,32,No,Travel_Rarely,Research & Development,2,3,Medical,1,Male,2,Research Scientist,Married,57470,1,Y,13,8,0,8,0,8,0,7,3,2,3,3,3,162.79472222222222,154.05277777777778,154.2375,139.35611111111112,139.70638888888888,170.68444444444444,157.76305555555555,130.79805555555555,144.99305555555554,129.83972222222224,160.2,139.44333333333333,1877.8691666666664,Jack Simmons
94,94,95,48,No,Travel_Rarely,Sales,13,4,Medical,1,Male,4,Sales Executive,Married,98540,3,Y,16,8,1,15,2,0,0,0,1,3,1,2,3,147.11194444444445,146.07611111111112,147.03166666666667,139.56027777777777,115.60722222222222,151.94805555555556,146.6002777777778,138.0197222222222,139.73444444444445,124.32055555555556,154.25083333333333,154.71166666666667,1799.9727777777778,John Rice
95,95,96,37,No,Travel_Rarely,Research & Development,8,5,Technical Degree,1,Male,2,Manufacturing Director,Divorced,54670,4,Y,12,8,0,13,2,7,6,7,3,1,3,3,3,240.1813888888889,226.185,237.90277777777777,216.76111111111112,206.7122222222222,223.65277777777777,237.8361111111111,215.66583333333327,216.42638888888888,194.05444444444444,226.38083333333333,225.4119444444445,2763.170833333333,Ryan Adams
96,96,97,30,No,Non-Travel,Sales,25,4,Other,1,Male,1,Healthcare Representative,Married,53800,7,Y,21,8,1,4,0,2,2,2,4,3,4,3,4,217.485,218.6030555555556,228.43222222222224,208.3311111111111,196.32611111111112,220.94722222222225,217.4163888888889,215.8205555555556,198.72277777777776,187.90194444444444,219.25027777777777,219.0975,2645.3341666666665,Barry Quinn
97,97,98,26,No,Travel_Rarely,Sales,28,3,Medical,1,Female,5,Laboratory Technician,Married,51510,1,Y,15,8,3,8,3,8,7,7,3,3,3,3,3,124.37666666666668,119.76611111111112,133.30944444444444,122.46583333333334,114.4888888888889,120.01555555555557,127.10888888888888,123.06861111111112,118.25527777777778,108.55694444444444,120.05333333333334,125.15583333333332,1554.6213888888888,Denise Barnes
98,98,99,42,No,Travel_Rarely,Sales,2,2,Medical,1,Female,1,Laboratory Technician,Single,21330,3,Y,13,8,2,14,2,1,0,0,1,4,3,3,3,121.47027777777778,128.1425,135.82416666666666,122.54416666666664,110.3711111111111,111.84027777777776,135.35777777777778,121.97,123.79861111111111,104.20361111111112,116.03055555555557,129.4802777777778,1560.033333333333,Autumn Calderon
99,99,100,21,Yes,Travel_Frequently,Research & Development,9,3,Medical,1,Female,4,Manufacturing Director,Single,178750,1,Y,12,8,0,3,5,3,1,2,1,2,3,2,3,180.14777777777775,163.82055555555556,169.60944444444445,160.22444444444446,146.83416666666668,170.01583333333335,180.58027777777775,172.60444444444445,161.97083333333333,139.44611111111112,169.32972222222222,170.00944444444443,2084.593055555556,Denise Carter
100,100,101,36,No,Non-Travel,Human Resources,28,3,Human Resources,1,Male,2,Laboratory Technician,Single,24320,4,Y,22,8,0,7,4,1,0,0,4,4,3,1,4,139.54444444444445,138.16305555555556,152.88916666666665,130.81972222222225,137.905,138.80083333333334,154.09833333333333,146.1675,126.1275,130.43333333333334,153.60083333333333,146.48055555555555,1796.030277777778,Robert Gordon
101,101,102,36,No,Travel_Frequently,Research & Development,6,3,Life Sciences,1,Female,2,Research Scientist,Married,47710,4,Y,13,8,1,16,2,13,1,12,1,4,3,3,3,149.92694444444444,141.84305555555557,149.23888888888888,135.62527777777777,126.7675,148.31027777777777,151.25416666666666,128.50305555555556,133.13083333333333,127.7375,150.08694444444444,148.5727777777778,1792.9972222222225,Destiny Beasley
102,102,103,57,No,Travel_Rarely,Research & Development,21,4,Life Sciences,1,Male,5,Research Scientist,Married,191610,2,Y,18,8,0,15,2,3,1,2,4,3,3,1,3,128.18138888888888,122.0336111111111,127.27638888888887,125.41444444444444,107.36722222222222,133.84,133.1238888888889,128.14333333333332,117.20555555555556,111.90305555555555,120.05,132.4775,1590.0163888888887,Jason Ward
103,103,104,40,No,Travel_Rarely,Research & Development,8,3,Other,1,Male,2,Sales Executive,Married,50870,3,Y,14,8,1,10,3,7,1,7,4,3,3,3,3,153.98055555555555,154.65333333333334,156.1036111111111,138.00805555555556,144.62194444444444,178.42777777777778,171.17777777777778,171.9763888888889,152.89333333333332,139.0586111111111,164.08194444444445,168.96,1997.9433333333332,Vincent Tyler
104,104,105,21,No,Non-Travel,Research & Development,1,5,Life Sciences,1,Female,2,Manager,Single,28630,1,Y,14,8,0,3,2,3,2,2,1,4,2,1,3,150.09527777777777,145.1225,144.5561111111111,151.82638888888889,143.74305555555554,157.325,158.65722222222223,152.9488888888889,160.46305555555554,143.76,152.38472222222222,168.01083333333332,1933.8930555555555,Nicole Wright
105,105,106,33,Yes,Travel_Rarely,Human Resources,28,2,Human Resources,1,Female,5,Manager,Single,55610,1,Y,21,8,1,1,3,1,0,0,4,3,3,1,4,210.2411111111111,222.3936111111111,211.6363888888889,189.32861111111112,167.34416666666667,198.53611111111115,223.0080555555556,197.9155555555556,197.8558333333333,178.4636111111111,208.7113888888889,222.16694444444445,2533.601388888889,Robin Carlson
106,106,107,37,No,Travel_Rarely,Research & Development,5,3,Life Sciences,1,Male,4,Research Scientist,Married,21440,6,Y,19,8,0,17,3,5,0,3,3,1,3,4,3,166.28972222222222,160.12527777777777,158.01055555555556,160.5875,143.29861111111111,152.90833333333333,154.00611111111112,153.07888888888888,142.52305555555554,136.80055555555555,162.21472222222224,156.6052777777778,1953.4486111111112,Ronald Richardson
107,107,108,46,No,Non-Travel,Sales,2,4,Marketing,1,Female,2,Laboratory Technician,Married,30650,2,Y,11,8,0,7,3,1,0,0,3,3,4,3,3,118.30166666666666,110.64138888888888,122.88722222222222,115.4775,102.9113888888889,132.2913888888889,128.45583333333337,127.89972222222222,101.57027777777778,96.38555555555556,111.24861111111112,123.5625,1499.6330555555558,Phyllis Leon
108,108,109,41,Yes,Travel_Frequently,Research & Development,16,1,Medical,1,Female,1,Research Scientist,Single,28100,1,Y,11,8,0,8,3,8,7,7,1,2,3,4,3,152.20305555555555,152.54333333333332,165.74805555555557,151.53472222222223,136.2516666666667,149.8875,142.3788888888889,152.02972222222223,131.22222222222223,130.87083333333334,151.87805555555556,151.4347222222222,1876.982777777778,Jasmine Pena
109,109,110,50,No,Travel_Rarely,Research & Development,9,3,Medical,1,Female,3,Laboratory Technician,Single,98880,6,Y,15,8,0,20,2,4,1,3,4,4,3,3,3,143.74166666666667,143.7372222222222,125.89555555555556,116.9336111111111,125.65583333333332,144.44666666666666,135.83805555555557,131.1213888888889,118.33888888888887,125.11277777777778,137.86305555555555,136.08916666666667,1694.7738888888891,Penny Kaiser
110,110,111,40,Yes,Travel_Rarely,Research & Development,8,3,Medical,1,Female,1,Healthcare Representative,Married,86280,2,Y,20,8,0,8,2,6,1,0,3,3,3,2,4,187.4752777777778,177.77472222222224,185.4261111111111,173.68805555555556,159.42638888888888,205.61666666666667,186.21194444444444,184.4427777777778,187.0016666666667,156.9325,194.49527777777777,176.7725,2286.2638888888887,Tami Hartman
111,111,112,31,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Male,4,Human Resources,Single,28670,0,Y,24,8,0,3,5,2,2,2,3,2,3,3,4,237.35944444444445,225.6488888888889,227.30138888888888,215.4033333333333,206.2133333333333,225.54166666666663,225.57611111111112,227.6030555555556,219.0525,194.7130555555556,226.9086111111111,226.9738888888889,2770.2952777777773,Chad Bishop
112,112,113,21,Yes,Travel_Rarely,Human Resources,10,2,Human Resources,1,Male,1,Laboratory Technician,Single,53730,1,Y,12,8,1,1,2,1,0,0,3,2,3,3,3,101.00111111111111,115.48722222222224,131.07777777777778,113.9486111111111,96.43194444444444,125.96277777777776,127.13388888888888,112.8963888888889,115.12055555555555,101.32833333333332,120.34083333333334,118.1711111111111,1491.9005555555557,Michael Miller
113,113,114,29,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Female,2,Research Director,Single,66670,9,Y,12,8,1,6,6,3,1,2,4,4,3,4,3,165.22944444444445,153.9036111111111,172.23583333333335,141.8786111111111,145.6375,171.7,169.4686111111111,164.45083333333332,157.06472222222223,139.74138888888888,163.82944444444445,163.06944444444446,2022.209444444444,Julie Melton
114,114,115,35,No,Travel_Rarely,Research & Development,29,3,Life Sciences,1,Female,3,Sales Executive,Single,50030,9,Y,15,8,0,10,2,1,0,0,3,2,3,3,3,168.85472222222222,154.98888888888888,147.35555555555555,143.75583333333333,140.20166666666665,162.56861111111112,163.1525,155.14333333333332,147.7086111111111,123.46388888888887,153.4775,160.70777777777778,1936.3788888888885,Susan Schaefer
115,115,116,27,No,Travel_Rarely,Sales,2,3,Life Sciences,1,Male,1,Sales Executive,Divorced,23670,2,Y,12,8,1,5,2,5,0,4,4,2,3,3,3,136.825,117.91722222222222,122.50944444444444,125.63555555555556,98.62861111111113,130.30333333333334,137.1002777777778,110.0611111111111,103.43972222222224,112.17416666666666,124.0497222222222,129.68722222222223,1564.331388888889,Brandon Lawson
